Frame,UnityTime,StopwatchTime,TrialID,Event,Code
100085,1671.326,1670.817215,256,DistractorOn,4
100115,1671.826,1671.317115,256,DistractorOff,5
100240,1673.909,1673.40055,256,TargetOn,6
100246,1674.009,1673.500423,256,Choice,7
100340,1675.576,1675.067026,257,TrialOn,1
100404,1676.643,1676.134482,257,SampleOn,2
100433,1677.126,1676.617622,257,SampleOff,3
100468,1677.71,1677.200936,257,DistractorOn,4
100497,1678.193,1677.684366,257,DistractorOff,5
100622,1680.277,1679.768674,257,TargetOn,6
100627,1680.36,1679.851553,257,Choice,7
100722,1681.943,1681.434446,258,TrialOn,1
100786,1683.01,1682.501533,258,SampleOn,2
100815,1683.494,1682.984891,258,SampleOff,3
100850,1684.078,1683.568972,258,DistractorOn,4
100880,1684.577,1684.068184,258,DistractorOff,5
101005,1686.661,1686.151808,258,TargetOn,6
101011,1686.761,1686.251915,258,Choice,7
101105,1688.327,1687.818308,259,TrialOn,1
101169,1689.394,1688.885489,259,SampleOn,2
101198,1689.878,1689.368867,259,SampleOff,3
101233,1690.461,1689.952349,259,DistractorOn,4
101262,1690.944,1690.435738,259,DistractorOff,5
101387,1693.028,1692.519282,259,TargetOn,6
101393,1693.128,1692.619125,259,Choice,7
101487,1694.694,1694.18574,260,TrialOn,1
101551,1695.761,1695.252842,260,SampleOn,2
101580,1696.245,1695.736174,260,SampleOff,3
101616,1696.845,1696.336771,260,DistractorOn,4
101646,1697.346,1696.837425,260,DistractorOff,5
101771,1699.429,1698.920013,260,TargetOn,6
101777,1699.528,1699.019843,260,Choice,7
101872,1701.112,1700.603112,261,TrialOn,1
101936,1702.179,1701.670151,261,SampleOn,2
101965,1702.662,1702.153467,261,SampleOff,3
102000,1703.246,1702.736928,261,DistractorOn,4
102029,1703.729,1703.22016,261,DistractorOff,5
102154,1705.814,1705.304948,261,TargetOn,6
102160,1705.913,1705.404284,261,Choice,7
102254,1707.479,1706.970464,262,TrialOn,1
102318,1708.546,1708.037476,262,SampleOn,2
102347,1709.03,1708.521513,262,SampleOff,3
102383,1709.63,1709.120811,262,DistractorOn,4
102412,1710.113,1709.604278,262,DistractorOff,5
102537,1712.197,1711.68851,262,TargetOn,6
102542,1712.28,1711.77113,262,Choice,7
102636,1713.846,1713.337581,263,TrialOn,1
102700,1714.914,1714.404917,263,SampleOn,2
102729,1715.397,1714.888203,263,SampleOff,3
102764,1715.981,1715.471963,263,DistractorOn,4
102794,1716.481,1715.972292,263,DistractorOff,5
102919,1718.565,1718.056001,263,TargetOn,6
102925,1718.664,1718.155251,263,Choice,7
103019,1720.23,1719.72155,264,TrialOn,1
103083,1721.297,1720.788672,264,SampleOn,2
103112,1721.782,1721.273109,264,SampleOff,3
103147,1722.364,1721.855531,264,DistractorOn,4
103176,1722.847,1722.338761,264,DistractorOff,5
103301,1724.932,1724.422814,264,TargetOn,6
103306,1725.015,1724.506455,264,Choice,7
103400,1726.581,1726.072322,265,TrialOn,1
103464,1727.648,1727.139172,265,SampleOn,2
103493,1728.131,1727.622703,265,SampleOff,3
103528,1728.715,1728.20654,265,DistractorOn,4
103558,1729.215,1728.706149,265,DistractorOff,5
103683,1731.299,1730.790387,265,TargetOn,6
103689,1731.399,1730.890216,265,Choice,7
103783,1732.965,1732.456353,266,TrialOn,1
103847,1734.032,1733.523366,266,SampleOn,2
103877,1734.532,1734.02357,266,SampleOff,3
103912,1735.115,1734.606799,266,DistractorOn,4
103941,1735.599,1735.09018,266,DistractorOff,5
104066,1737.683,1737.174145,266,TargetOn,6
104072,1737.783,1737.273996,266,Choice,7
104166,1739.349,1738.840164,267,TrialOn,1
104230,1740.416,1739.90727,267,SampleOn,2
104259,1740.9,1740.390849,267,SampleOff,3
104294,1741.483,1740.974711,267,DistractorOn,4
104323,1741.966,1741.457453,267,DistractorOff,5
104448,1744.05,1743.540882,267,TargetOn,6
104453,1744.133,1743.624372,267,Choice,7
104547,1745.699,1745.190803,268,TrialOn,1
104611,1746.768,1746.259107,268,SampleOn,2
104640,1747.25,1746.741866,268,SampleOff,3
104675,1747.834,1747.325797,268,DistractorOn,4
104704,1748.317,1747.808252,268,DistractorOff,5
104829,1750.4,1749.891616,268,TargetOn,6
104835,1750.5,1749.991685,268,Choice,7
104929,1752.067,1751.558104,269,TrialOn,1
104993,1753.134,1752.625224,269,SampleOn,2
105022,1753.617,1753.108701,269,SampleOff,3
105057,1754.201,1753.69202,269,DistractorOn,4
105086,1754.684,1754.175487,269,DistractorOff,5
105211,1756.768,1756.258987,269,TargetOn,6
105217,1756.868,1756.359423,269,Choice,7
105311,1758.434,1757.925515,270,TrialOn,1
105376,1759.518,1759.009426,270,SampleOn,2
105405,1760.002,1759.493002,270,SampleOff,3
105440,1760.585,1760.076474,270,DistractorOn,4
105470,1761.085,1760.576709,270,DistractorOff,5
105595,1763.168,1762.659566,270,TargetOn,6
105601,1763.268,1762.759432,270,Choice,7
105695,1764.835,1764.326264,271,TrialOn,1
105760,1765.919,1765.410275,271,SampleOn,2
105790,1766.419,1765.910225,271,SampleOff,3
105826,1767.019,1766.51034,271,DistractorOn,4
105856,1767.519,1767.010088,271,DistractorOff,5
105981,1769.603,1769.093864,271,TargetOn,6
105986,1769.686,1769.17732,271,Choice,7
106080,1771.252,1770.74362,272,TrialOn,1
106144,1772.319,1771.810755,272,SampleOn,2
106173,1772.803,1772.294092,272,SampleOff,3
106208,1773.386,1772.877773,272,DistractorOn,4
106237,1773.869,1773.360742,272,DistractorOff,5
106362,1775.953,1775.444246,272,TargetOn,6
106368,1776.053,1775.544284,272,Choice,7
106462,1777.62,1777.110827,273,TrialOn,1
106526,1778.687,1778.178087,273,SampleOn,2
106556,1779.187,1778.678088,273,SampleOff,3
106591,1779.77,1779.261347,273,DistractorOn,4
106620,1780.253,1779.744732,273,DistractorOff,5
106745,1782.337,1781.828698,273,TargetOn,6
106751,1782.437,1781.928594,273,Choice,7
106845,1784.004,1783.495267,274,TrialOn,1
106909,1785.071,1784.56197,274,SampleOn,2
106938,1785.554,1785.045273,274,SampleOff,3
106973,1786.137,1785.628531,274,DistractorOn,4
107002,1786.621,1786.112557,274,DistractorOff,5
107127,1788.705,1788.195901,274,TargetOn,6
107133,1788.804,1788.295656,274,Choice,7
107227,1790.371,1789.861997,275,TrialOn,1
107291,1791.438,1790.929618,275,SampleOn,2
107321,1791.938,1791.429304,275,SampleOff,3
107356,1792.522,1792.013098,275,DistractorOn,4
107385,1793.005,1792.496162,275,DistractorOff,5
107510,1795.088,1794.579421,275,TargetOn,6
107515,1795.172,1794.663369,275,Choice,7
107609,1796.739,1796.229825,276,TrialOn,1
107673,1797.805,1797.2965,276,SampleOn,2
107702,1798.288,1797.779616,276,SampleOff,3
107737,1798.872,1798.363339,276,DistractorOn,4
107767,1799.372,1798.863403,276,DistractorOff,5
107892,1801.456,1800.94719,276,TargetOn,6
107898,1801.556,1801.047049,276,Choice,7
107992,1803.122,1802.613359,277,TrialOn,1
108056,1804.189,1803.68055,277,SampleOn,2
108085,1804.673,1804.164382,277,SampleOff,3
108120,1805.256,1804.747796,277,DistractorOn,4
108149,1805.74,1805.230791,277,DistractorOff,5
108274,1807.823,1807.314703,277,TargetOn,6
108279,1807.907,1807.397968,277,Choice,7
108373,1809.473,1808.964096,278,TrialOn,1
108437,1810.54,1810.03109,278,SampleOn,2
108466,1811.023,1810.514591,278,SampleOff,3
108501,1811.607,1811.098084,278,DistractorOn,4
108530,1812.09,1811.581511,278,DistractorOff,5
108655,1814.174,1813.665423,278,TargetOn,6
108660,1814.257,1813.748316,278,Choice,7
108754,1815.823,1815.314672,279,TrialOn,1
108818,1816.891,1816.381896,279,SampleOn,2
108847,1817.374,1816.865513,279,SampleOff,3
108882,1817.958,1817.44907,279,DistractorOn,4
108911,1818.441,1817.932237,279,DistractorOff,5
109036,1820.524,1820.015495,279,TargetOn,6
109042,1820.625,1820.116744,279,Choice,7
109137,1822.207,1821.698675,280,TrialOn,1
109201,1823.275,1822.765835,280,SampleOn,2
109231,1823.775,1823.265928,280,SampleOff,3
109266,1824.359,1823.850229,280,DistractorOn,4
109295,1824.841,1824.332672,280,DistractorOff,5
109420,1826.926,1826.417221,280,TargetOn,6
109426,1827.025,1826.516229,280,Choice,7
109520,1828.591,1828.082625,281,TrialOn,1
109584,1829.658,1829.14975,281,SampleOn,2
109613,1830.142,1829.633322,281,SampleOff,3
109648,1830.726,1830.217122,281,DistractorOn,4
109677,1831.208,1830.699752,281,DistractorOff,5
109802,1833.292,1832.783838,281,TargetOn,6
109808,1833.392,1832.883733,281,Choice,7
109902,1834.959,1834.450354,282,TrialOn,1
109967,1836.043,1835.534042,282,SampleOn,2
109997,1836.543,1836.034217,282,SampleOff,3
110032,1837.126,1836.617305,282,DistractorOn,4
110061,1837.609,1837.100559,282,DistractorOff,5
110186,1839.693,1839.184496,282,TargetOn,6
110192,1839.793,1839.284255,282,Choice,7
110286,1841.359,1840.85059,283,TrialOn,1
110350,1842.427,1841.918206,283,SampleOn,2
110379,1842.91,1842.401106,283,SampleOff,3
110414,1843.493,1842.984391,283,DistractorOn,4
110443,1843.977,1843.467849,283,DistractorOff,5
110568,1846.06,1845.551783,283,TargetOn,6
110574,1846.16,1845.65155,283,Choice,7
110668,1847.726,1847.217847,284,TrialOn,1
110732,1848.794,1848.284971,284,SampleOn,2
110761,1849.277,1848.768431,284,SampleOff,3
110796,1849.861,1849.35208,284,DistractorOn,4
110825,1850.344,1849.834965,284,DistractorOff,5
110950,1852.427,1851.918488,284,TargetOn,6
110956,1852.527,1852.018499,284,Choice,7
111050,1854.094,1853.585093,285,TrialOn,1
111114,1855.161,1854.652214,285,SampleOn,2
111143,1855.644,1855.135663,285,SampleOff,3
111178,1856.228,1855.719271,285,DistractorOn,4
111208,1856.728,1856.218908,285,DistractorOff,5
111333,1858.811,1858.30263,285,TargetOn,6
111338,1858.895,1858.386101,285,Choice,7
111432,1860.461,1859.952654,286,TrialOn,1
111496,1861.528,1861.019434,286,SampleOn,2
111525,1862.012,1861.502968,286,SampleOff,3
111560,1862.595,1862.086853,286,DistractorOn,4
111589,1863.079,1862.57009,286,DistractorOff,5
111714,1865.162,1864.653657,286,TargetOn,6
111720,1865.262,1864.75371,286,Choice,7
111814,1866.828,1866.319851,287,TrialOn,1
111878,1867.896,1867.387297,287,SampleOn,2
111907,1868.379,1867.870359,287,SampleOff,3
111943,1868.979,1868.470721,287,DistractorOn,4
111973,1869.479,1868.970668,287,DistractorOff,5
112098,1871.563,1871.054436,287,TargetOn,6
112104,1871.663,1871.1542,287,Choice,7
112198,1873.229,1872.720371,288,TrialOn,1
112262,1874.297,1873.787941,288,SampleOn,2
112291,1874.78,1874.270953,288,SampleOff,3
112326,1875.363,1874.854588,288,DistractorOn,4
112356,1875.863,1875.354275,288,DistractorOff,5
112482,1877.964,1877.455481,288,TargetOn,6
112487,1878.047,1877.538014,288,Choice,7
112582,1879.63,1879.121015,289,TrialOn,1
112646,1880.697,1880.188327,289,SampleOn,2
112676,1881.198,1880.68885,289,SampleOff,3
112711,1881.781,1881.272352,289,DistractorOn,4
112740,1882.264,1881.755199,289,DistractorOff,5
112865,1884.347,1883.838336,289,TargetOn,6
112871,1884.447,1883.938299,289,Choice,7
112965,1886.014,1885.505316,290,TrialOn,1
113029,1887.081,1886.572211,290,SampleOn,2
113058,1887.564,1887.055601,290,SampleOff,3
113093,1888.148,1887.638968,290,DistractorOn,4
113122,1888.632,1888.122881,290,DistractorOff,5
113247,1890.715,1890.206189,290,TargetOn,6
113253,1890.815,1890.306323,290,Choice,7
113347,1892.381,1891.872459,291,TrialOn,1
113411,1893.448,1892.939647,291,SampleOn,2
113440,1893.932,1893.423155,291,SampleOff,3
113475,1894.515,1894.006653,291,DistractorOn,4
113504,1894.999,1894.489867,291,DistractorOff,5
113629,1897.082,1896.573471,291,TargetOn,6
113635,1897.182,1896.673416,291,Choice,7
113729,1898.748,1898.239664,292,TrialOn,1
113793,1899.816,1899.307386,292,SampleOn,2
113822,1900.299,1899.790424,292,SampleOff,3
113857,1900.883,1900.373937,292,DistractorOn,4
113886,1901.366,1900.857304,292,DistractorOff,5
114011,1903.449,1902.940466,292,TargetOn,6
114017,1903.55,1903.040862,292,Choice,7
114111,1905.116,1904.607148,293,TrialOn,1
114175,1906.183,1905.674595,293,SampleOn,2
114204,1906.667,1906.158148,293,SampleOff,3
114239,1907.25,1906.741313,293,DistractorOn,4
114268,1907.733,1907.22421,293,DistractorOff,5
114393,1909.818,1909.309092,293,TargetOn,6
114399,1909.917,1909.408241,293,Choice,7
114493,1911.483,1910.974421,294,TrialOn,1
114557,1912.55,1912.04127,294,SampleOn,2
114586,1913.033,1912.524841,294,SampleOff,3
114621,1913.617,1913.108407,294,DistractorOn,4
114650,1914.1,1913.591544,294,DistractorOff,5
114775,1916.184,1915.675456,294,TargetOn,6
114780,1916.267,1915.758732,294,Choice,7
114874,1917.834,1917.325434,295,TrialOn,1
114938,1918.901,1918.392125,295,SampleOn,2
114968,1919.401,1918.892287,295,SampleOff,3
115004,1920.001,1919.492253,295,DistractorOn,4
115034,1920.501,1919.992222,295,DistractorOff,5
115160,1922.601,1922.092729,295,TargetOn,6
115166,1922.701,1922.192573,295,Choice,7
115260,1924.268,1923.75894,296,TrialOn,1
115324,1925.335,1924.82647,296,SampleOn,2
115353,1925.818,1925.309382,296,SampleOff,3
115388,1926.402,1925.893056,296,DistractorOn,4
115418,1926.902,1926.393129,296,DistractorOff,5
115543,1928.985,1928.476656,296,TargetOn,6
115549,1929.085,1928.576509,296,Choice,7
115643,1930.652,1930.143023,297,TrialOn,1
115707,1931.719,1931.210289,297,SampleOn,2
115736,1932.203,1931.694676,297,SampleOff,3
115771,1932.786,1932.277224,297,DistractorOn,4
115801,1933.286,1932.776986,297,DistractorOff,5
115926,1935.369,1934.86051,297,TargetOn,6
115932,1935.469,1934.960471,297,Choice,7
116026,1937.036,1936.526899,298,TrialOn,1
116090,1938.103,1937.594396,298,SampleOn,2
116119,1938.586,1938.077386,298,SampleOff,3
116154,1939.169,1938.660569,298,DistractorOn,4
116183,1939.653,1939.144797,298,DistractorOff,5
116308,1941.737,1941.228076,298,TargetOn,6
116314,1941.837,1941.327916,298,Choice,7
116408,1943.403,1942.894247,299,TrialOn,1
116472,1944.47,1943.961067,299,SampleOn,2
116501,1944.953,1944.444685,299,SampleOff,3
116536,1945.537,1945.028059,299,DistractorOn,4
116566,1946.037,1945.528111,299,DistractorOff,5
116691,1948.121,1947.612107,299,TargetOn,6
116697,1948.221,1947.712235,299,Choice,7
116791,1949.787,1949.278071,300,TrialOn,1
116855,1950.854,1950.345387,300,SampleOn,2
116884,1951.337,1950.828657,300,SampleOff,3
116919,1951.922,1951.412931,300,DistractorOn,4
116949,1952.422,1951.913282,300,DistractorOff,5
117074,1954.504,1953.995736,300,TargetOn,6
117080,1954.604,1954.095654,300,Choice,7
117174,1956.171,1955.662406,301,TrialOn,1
117238,1957.238,1956.729356,301,SampleOn,2
117267,1957.721,1957.212809,301,SampleOff,3
117302,1958.305,1957.79614,301,DistractorOn,4
117331,1958.788,1958.27924,301,DistractorOff,5
117456,1960.872,1960.363754,301,TargetOn,6
117462,1960.972,1960.463195,301,Choice,7
117556,1962.538,1962.029588,302,TrialOn,1
117620,1963.606,1963.096878,302,SampleOn,2
117649,1964.089,1963.579974,302,SampleOff,3
117684,1964.673,1964.16451,302,DistractorOn,4
117713,1965.155,1964.646735,302,DistractorOff,5
117838,1967.239,1966.73061,302,TargetOn,6
117844,1967.34,1966.831393,302,Choice,7
117938,1968.906,1968.396911,303,TrialOn,1
118002,1969.973,1969.463841,303,SampleOn,2
118031,1970.456,1969.947264,303,SampleOff,3
118066,1971.039,1970.530742,303,DistractorOn,4
118095,1971.523,1971.014018,303,DistractorOff,5
118220,1973.607,1973.098016,303,TargetOn,6
118226,1973.707,1973.197888,303,Choice,7
118320,1975.273,1974.764189,304,TrialOn,1
118384,1976.34,1975.831263,304,SampleOn,2
118413,1976.823,1976.314881,304,SampleOff,3
118448,1977.407,1976.898282,304,DistractorOn,4
118477,1977.89,1977.381479,304,DistractorOff,5
118603,1979.991,1979.481979,304,TargetOn,6
118609,1980.09,1979.581819,304,Choice,7
118703,1981.657,1981.148227,305,TrialOn,1
118767,1982.724,1982.215359,305,SampleOn,2
118796,1983.207,1982.698407,305,SampleOff,3
118831,1983.791,1983.281968,305,DistractorOn,4
118860,1984.274,1983.76533,305,DistractorOff,5
118986,1986.375,1985.866533,305,TargetOn,6
118992,1986.475,1985.966,305,Choice,7
119086,1988.041,1987.532134,306,TrialOn,1
119150,1989.108,1988.599109,306,SampleOn,2
119179,1989.591,1989.082482,306,SampleOff,3
119214,1990.175,1989.66627,306,DistractorOn,4
119243,1990.658,1990.149347,306,DistractorOff,5
119368,1992.743,1992.233939,306,TargetOn,6
119374,1992.842,1992.33312,306,Choice,7
119468,1994.408,1993.89949,307,TrialOn,1
119532,1995.475,1994.96674,307,SampleOn,2
119561,1995.959,1995.450093,307,SampleOff,3
119596,1996.542,1996.033527,307,DistractorOn,4
119625,1997.026,1996.516927,307,DistractorOff,5
119750,1999.109,1998.600503,307,TargetOn,6
119756,1999.209,1998.700183,307,Choice,7
119850,2000.775,2000.26669,308,TrialOn,1
119914,2001.843,2001.333905,308,SampleOn,2
119944,2002.343,2001.834275,308,SampleOff,3
119980,2002.943,2002.434223,308,DistractorOn,4
120010,2003.443,2002.933934,308,DistractorOff,5
120135,2005.526,2005.017663,308,TargetOn,6
120141,2005.626,2005.117446,308,Choice,7
120236,2007.209,2006.700753,309,TrialOn,1
120300,2008.276,2007.767799,309,SampleOn,2
120329,2008.76,2008.251076,309,SampleOff,3
120364,2009.343,2008.83458,309,DistractorOn,4
120393,2009.827,2009.318546,309,DistractorOff,5
120518,2011.911,2011.40271,309,TargetOn,6
120524,2012.01,2011.501697,309,Choice,7
120618,2013.577,2013.068456,310,TrialOn,1
120682,2014.644,2014.135268,310,SampleOn,2
120711,2015.127,2014.618365,310,SampleOff,3
120746,2015.711,2015.201882,310,DistractorOn,4
120775,2016.194,2015.685311,310,DistractorOff,5
120900,2018.278,2017.76921,310,TargetOn,6
120906,2018.377,2017.868759,310,Choice,7
121001,2019.961,2019.452022,311,TrialOn,1
121065,2021.028,2020.519142,311,SampleOn,2
121094,2021.511,2021.002718,311,SampleOff,3
121129,2022.095,2021.585892,311,DistractorOn,4
121159,2022.594,2022.08587,311,DistractorOff,5
121284,2024.678,2024.169427,311,TargetOn,6
121289,2024.762,2024.252908,311,Choice,7
121384,2026.345,2025.836563,312,TrialOn,1
121448,2027.412,2026.903496,312,SampleOn,2
121477,2027.895,2027.38669,312,SampleOff,3
121512,2028.479,2027.969868,312,DistractorOn,4
121541,2028.962,2028.453143,312,DistractorOff,5
121666,2031.046,2030.537239,312,TargetOn,6
121672,2031.145,2030.636709,312,Choice,7
121766,2032.712,2032.203245,313,TrialOn,1
121830,2033.78,2033.271393,313,SampleOn,2
121859,2034.263,2033.754495,313,SampleOff,3
121894,2034.846,2034.337363,313,DistractorOn,4
121923,2035.329,2034.820613,313,DistractorOff,5
122048,2037.413,2036.904682,313,TargetOn,6
122054,2037.513,2037.004333,313,Choice,7
122149,2039.096,2038.587323,314,TrialOn,1
122214,2040.18,2039.671,314,SampleOn,2
122243,2040.663,2040.154442,314,SampleOff,3
122278,2041.246,2040.737753,314,DistractorOn,4
122307,2041.73,2041.221053,314,DistractorOff,5
122432,2043.813,2043.304703,314,TargetOn,6
122438,2043.913,2043.404691,314,Choice,7
122532,2045.48,2044.971536,315,TrialOn,1
122596,2046.547,2046.038429,315,SampleOn,2
122625,2047.031,2046.52232,315,SampleOff,3
122661,2047.631,2047.122044,315,DistractorOn,4
122690,2048.114,2047.605414,315,DistractorOff,5
122815,2050.198,2049.68893,315,TargetOn,6
122820,2050.281,2049.772035,315,Choice,7
122914,2051.847,2051.338771,316,TrialOn,1
122978,2052.915,2052.406007,316,SampleOn,2
123007,2053.398,2052.889263,316,SampleOff,3
123042,2053.981,2053.472402,316,DistractorOn,4
123071,2054.465,2053.955824,316,DistractorOff,5
123196,2056.548,2056.039308,316,TargetOn,6
123202,2056.648,2056.139108,316,Choice,7
123296,2058.215,2057.705886,317,TrialOn,1
123360,2059.282,2058.773109,317,SampleOn,2
123389,2059.765,2059.256432,317,SampleOff,3
123424,2060.348,2059.839641,317,DistractorOn,4
123453,2060.832,2060.323122,317,DistractorOff,5
123579,2062.932,2062.423791,317,TargetOn,6
123585,2063.032,2062.5236,317,Choice,7
123679,2064.599,2064.089871,318,TrialOn,1
123743,2065.666,2065.157165,318,SampleOn,2
123773,2066.166,2065.656897,318,SampleOff,3
123808,2066.75,2066.241205,318,DistractorOn,4
123838,2067.249,2066.740299,318,DistractorOff,5
123963,2069.333,2068.824269,318,TargetOn,6
123969,2069.433,2068.923971,318,Choice,7
124063,2070.999,2070.490456,319,TrialOn,1
124127,2072.067,2071.557969,319,SampleOn,2
124156,2072.549,2072.040753,319,SampleOff,3
124191,2073.133,2072.624302,319,DistractorOn,4
124220,2073.616,2073.107794,319,DistractorOff,5
124345,2075.7,2075.191495,319,TargetOn,6
124350,2075.783,2075.274639,319,Choice,7
124444,2077.35,2076.841154,320,TrialOn,1
124508,2078.417,2077.908421,320,SampleOn,2
124537,2078.9,2078.391786,320,SampleOff,3
124572,2079.484,2078.975336,320,DistractorOn,4
124601,2079.967,2079.458207,320,DistractorOff,5
124726,2082.051,2081.542577,320,TargetOn,6
124732,2082.151,2081.64215,320,Choice,7
124826,2083.718,2083.208912,321,TrialOn,1
124890,2084.785,2084.276487,321,SampleOn,2
124919,2085.268,2084.759119,321,SampleOff,3
124954,2085.852,2085.342874,321,DistractorOn,4
124983,2086.334,2085.825927,321,DistractorOff,5
125108,2088.418,2087.909577,321,TargetOn,6
125113,2088.502,2087.993017,321,Choice,7
125209,2090.101,2089.59249,322,TrialOn,1
125273,2091.168,2090.659376,322,SampleOn,2
125302,2091.652,2091.142844,322,SampleOff,3
125337,2092.235,2091.726589,322,DistractorOn,4
125366,2092.719,2092.210049,322,DistractorOff,5
125491,2094.802,2094.293275,322,TargetOn,6
125497,2094.902,2094.393156,322,Choice,7
125591,2096.468,2095.959642,323,TrialOn,1
125655,2097.537,2097.028292,323,SampleOn,2
125684,2098.019,2097.5101,323,SampleOff,3
125719,2098.603,2098.093795,323,DistractorOn,4
125748,2099.086,2098.577065,323,DistractorOff,5
125873,2101.169,2100.66049,323,TargetOn,6
125878,2101.253,2100.743952,323,Choice,7
125972,2102.819,2102.310256,324,TrialOn,1
126036,2103.886,2103.377414,324,SampleOn,2
126065,2104.369,2103.860799,324,SampleOff,3
126100,2104.954,2104.444927,324,DistractorOn,4
126129,2105.436,2104.927646,324,DistractorOff,5
126254,2107.52,2107.011602,324,TargetOn,6
126259,2107.604,2107.09477,324,Choice,7
126353,2109.17,2108.661037,325,TrialOn,1
126417,2110.237,2109.728153,325,SampleOn,2
126446,2110.721,2110.212125,325,SampleOff,3
126482,2111.32,2110.811583,325,DistractorOn,4
126511,2111.804,2111.29498,325,DistractorOff,5
126636,2113.887,2113.37864,325,TargetOn,6
126642,2113.987,2113.478597,325,Choice,7
126736,2115.554,2115.045632,326,TrialOn,1
126800,2116.621,2116.112069,326,SampleOn,2
126829,2117.104,2116.595455,326,SampleOff,3
126864,2117.688,2117.178746,326,DistractorOn,4
126893,2118.172,2117.663305,326,DistractorOff,5
127018,2120.255,2119.745996,326,TargetOn,6
127023,2120.338,2119.829021,326,Choice,7
127117,2121.904,2121.395715,327,TrialOn,1
127181,2122.972,2122.46297,327,SampleOn,2
127210,2123.455,2122.946367,327,SampleOff,3
127245,2124.038,2123.529559,327,DistractorOn,4
127274,2124.522,2124.013015,327,DistractorOff,5
127399,2126.606,2126.096999,327,TargetOn,6
127405,2126.706,2126.197683,327,Choice,7
127499,2128.271,2127.762937,328,TrialOn,1
127563,2129.339,2128.830283,328,SampleOn,2
127592,2129.822,2129.313428,328,SampleOff,3
127627,2130.406,2129.897299,328,DistractorOn,4
127656,2130.889,2130.380118,328,DistractorOff,5
127781,2132.973,2132.464195,328,TargetOn,6
127786,2133.056,2132.547537,328,Choice,7
127880,2134.622,2134.113769,329,TrialOn,1
127944,2135.69,2135.181045,329,SampleOn,2
127973,2136.173,2135.664114,329,SampleOff,3
128008,2136.756,2136.247525,329,DistractorOn,4
128038,2137.256,2136.747538,329,DistractorOff,5
128163,2139.34,2138.83106,329,TargetOn,6
128169,2139.44,2138.931137,329,Choice,7
128263,2141.006,2140.497793,330,TrialOn,1
128327,2142.074,2141.565149,330,SampleOn,2
128356,2142.557,2142.048136,330,SampleOff,3
128391,2143.141,2142.631988,330,DistractorOn,4
128420,2143.624,2143.114897,330,DistractorOff,5
128545,2145.708,2145.198875,330,TargetOn,6
128550,2145.79,2145.281679,330,Choice,7
128644,2147.357,2146.848108,331,TrialOn,1
128708,2148.424,2147.915477,331,SampleOn,2
128737,2148.908,2148.39901,331,SampleOff,3
128772,2149.491,2148.982347,331,DistractorOn,4
128801,2149.974,2149.465691,331,DistractorOff,5
128926,2152.058,2151.549052,331,TargetOn,6
128932,2152.158,2151.649027,331,Choice,7
129028,2153.758,2153.249561,332,TrialOn,1
129093,2154.842,2154.333051,332,SampleOn,2
129123,2155.341,2154.832738,332,SampleOff,3
129159,2155.942,2155.432876,332,DistractorOn,4
129189,2156.442,2155.932953,332,DistractorOff,5
129315,2158.542,2158.033397,332,TargetOn,6
129321,2158.642,2158.133694,332,Choice,7
129415,2160.208,2159.699429,333,TrialOn,1
129479,2161.276,2160.766887,333,SampleOn,2
129508,2161.759,2161.250347,333,SampleOff,3
129543,2162.342,2161.833419,333,DistractorOn,4
129572,2162.825,2162.316907,333,DistractorOff,5
129697,2164.909,2164.400173,333,TargetOn,6
129702,2164.992,2164.483616,333,Choice,7
129796,2166.559,2166.050073,334,TrialOn,1
129860,2167.626,2167.117457,334,SampleOn,2
129889,2168.109,2167.600658,334,SampleOff,3
129924,2168.693,2168.18398,334,DistractorOn,4
129953,2169.176,2168.6674,334,DistractorOff,5
130078,2171.26,2170.751512,334,TargetOn,6
130084,2171.36,2170.851139,334,Choice,7
130178,2172.926,2172.417366,335,TrialOn,1
130242,2173.994,2173.484912,335,SampleOn,2
130272,2174.493,2173.984703,335,SampleOff,3
130307,2175.077,2174.568253,335,DistractorOn,4
130337,2175.577,2175.068003,335,DistractorOff,5
130462,2177.66,2177.15168,335,TargetOn,6
130468,2177.76,2177.251528,335,Choice,7
130562,2179.327,2178.818068,336,TrialOn,1
130626,2180.394,2179.885418,336,SampleOn,2
130655,2180.877,2180.368784,336,SampleOff,3
130691,2181.478,2180.968972,336,DistractorOn,4
130721,2181.978,2181.468891,336,DistractorOff,5
130847,2184.078,2183.569295,336,TargetOn,6
130852,2184.161,2183.652551,336,Choice,7
130946,2185.727,2185.218689,337,TrialOn,1
131010,2186.795,2186.286141,337,SampleOn,2
131039,2187.278,2186.76926,337,SampleOff,3
131074,2187.862,2187.353085,337,DistractorOn,4
131103,2188.345,2187.836203,337,DistractorOff,5
131228,2190.428,2189.919731,337,TargetOn,6
131233,2190.511,2190.002816,337,Choice,7
131327,2192.078,2191.569334,338,TrialOn,1
131391,2193.146,2192.637186,338,SampleOn,2
131420,2193.629,2193.119927,338,SampleOff,3
131455,2194.212,2193.703527,338,DistractorOn,4
131484,2194.695,2194.186663,338,DistractorOff,5
131609,2196.779,2196.270169,338,TargetOn,6
131615,2196.879,2196.370161,338,Choice,7
131709,2198.445,2197.936639,339,TrialOn,1
131773,2199.513,2199.003937,339,SampleOn,2
131803,2200.013,2199.504014,339,SampleOff,3
131838,2200.596,2200.087447,339,DistractorOn,4
